sample_index,sample_id,modality,rank,start_index,end_index,score,source_scale,words,wordpiece_start,wordpiece_end
674,uacdDoBtT1k$_$6,T,1,14,20,0.6047321224085457,3,not counting them anymore as job seekers,15,21
674,uacdDoBtT1k$_$6,T,2,17,17,0.2099006147814958,1,anymore,18,18
674,uacdDoBtT1k$_$6,T,3,25,26,0.06080356179457922,2,dropped out,26,27
675,unNY4zIk8MM$_$1,T,1,22,25,0.24327877788505603,3,been an incredible fit,23,26
675,unNY4zIk8MM$_$1,T,2,17,21,0.22635510057923983,2,"team , it ’ s",18,22
675,unNY4zIk8MM$_$1,T,3,21,22,0.09481368389870405,1,s been,22,23
676,unNY4zIk8MM$_$3,T,1,6,8,0.29165735933020065,2,re here 30,7,9
676,unNY4zIk8MM$_$3,T,2,8,9,0.19471673440429094,1,30 minutes,9,10
676,unNY4zIk8MM$_$3,T,3,0,1,0.15695788366180535,2,whenever the,1,2
677,unNY4zIk8MM$_$5,T,1,1,5,0.419369561187117,2,the rockets certified athletic trainer,2,6
677,unNY4zIk8MM$_$5,T,2,3,3,0.09427671321913868,peak,certified,4,4
677,unNY4zIk8MM$_$5,T,3,18,18,0.06256903085089033,1,the,20,20
678,unNY4zIk8MM$_$8,T,1,9,11,0.60117688974701,2,the process started,10,12
678,unNY4zIk8MM$_$8,T,2,2,2,0.1071871534151664,1,you,3,3
679,uooIiW6dEyg$_$1,T,1,1,2,0.5105821731200019,2,this waste,2,3
679,uooIiW6dEyg$_$1,T,2,6,6,0.10234074689726197,1,for,7,7
680,uooIiW6dEyg$_$5,T,1,3,8,0.3408205309082126,2,"an economic asset , it means",4,9
680,uooIiW6dEyg$_$5,T,2,2,3,0.10385500357481782,1,is an,3,4
680,uooIiW6dEyg$_$5,T,3,29,30,0.10233578807813756,1,begin their,32,33
681,v2Rr-EsJda8$_$0,T,1,5,7,0.3138639691942308,3,is actually the,6,8
681,v2Rr-EsJda8$_$0,T,2,8,9,0.25886370599052455,2,underlying one,9,10
681,v2Rr-EsJda8$_$0,T,3,1,1,0.12588053921261502,1,",",2,2
682,v2Rr-EsJda8$_$6,T,1,7,9,0.4776798954317509,3,a really adjusting,8,10
682,v2Rr-EsJda8$_$6,T,2,10,10,0.10776409117838595,2,story,11,11
682,v2Rr-EsJda8$_$6,T,3,3,3,0.08456375345990427,1,is,4,4
683,v9gjg7TDlTA$_$0,T,1,7,10,0.5063565048285109,3,do not use those,10,13
683,v9gjg7TDlTA$_$0,T,2,11,12,0.2305336545065446,1,loans efficiently,14,15
683,v9gjg7TDlTA$_$0,T,3,8,8,0.17574748707254167,peak,not,11,11
684,v9gjg7TDlTA$_$4,T,1,10,12,0.39557438712368664,2,which is really,11,13
684,v9gjg7TDlTA$_$4,T,2,6,7,0.13949611630179948,2,bad than,7,8
684,v9gjg7TDlTA$_$4,T,3,1,1,0.04936139131855172,1,seems,2,2
685,vHzbn_YW76s$_$3,T,1,5,7,0.293942222234607,2,to be rude,6,8
685,vHzbn_YW76s$_$3,T,2,14,16,0.19155302626187057,3,to we will,15,17
685,vHzbn_YW76s$_$3,T,3,10,11,0.13622681781847973,2,but if,11,12
686,vU0a4F36Ksw$_$13,T,1,8,10,0.41891021192440353,2,technology or information,9,11
686,vU0a4F36Ksw$_$13,T,2,12,16,0.14561496705553242,3,and how that impacts how,13,17
686,vU0a4F36Ksw$_$13,T,3,21,22,0.07612270765227001,2,how we,22,23
687,vU0a4F36Ksw$_$12,T,1,1,3,0.2171277095106984,3,also deal in,2,4
687,vU0a4F36Ksw$_$12,T,2,20,21,0.16333136640379187,2,social entrepreneurship,21,22
687,vU0a4F36Ksw$_$12,T,3,3,4,0.1483774993948368,1,in the,4,5
688,vU0a4F36Ksw$_$17,T,1,2,5,0.5404548112467091,3,two papers actually resulted,3,6
688,vU0a4F36Ksw$_$17,T,2,3,3,0.19243940673648677,1,papers,4,4
688,vU0a4F36Ksw$_$17,T,3,14,15,0.08377754652757169,1,the university,15,16
689,vU0a4F36Ksw$_$0,T,1,0,3,0.09851831198574121,1,[ music ] jamie,1,4
689,vU0a4F36Ksw$_$0,T,2,15,17,0.08554658498077555,2,that it can,17,19
689,vU0a4F36Ksw$_$0,T,3,28,30,0.08145603430339438,3,you finish the,30,32
690,vU0a4F36Ksw$_$3,T,1,3,4,0.45368011035638955,2,is very,4,5
690,vU0a4F36Ksw$_$3,T,2,2,2,0.18125808667785726,1,culture,3,3
690,vU0a4F36Ksw$_$3,T,3,5,5,0.17768021730811545,1,supportive,6,6
691,vU0a4F36Ksw$_$5,T,1,16,21,0.2721086053772279,3,it ' s always questioning the,17,22
691,vU0a4F36Ksw$_$5,T,2,8,10,0.14964690056671587,2,", or when",9,11
691,vU0a4F36Ksw$_$5,T,3,14,15,0.11198420129022915,2,", and",15,16
692,vU0a4F36Ksw$_$7,T,1,10,13,0.3248078934531371,3,wide variety of issues,12,15
692,vU0a4F36Ksw$_$7,T,2,15,16,0.1179696655260576,2,in the,17,18
692,vU0a4F36Ksw$_$7,T,3,11,11,0.09573025141249053,peak,variety,13,13
693,vU0a4F36Ksw$_$20,T,1,3,3,0.5172856057815549,1,learn,4,4
693,vU0a4F36Ksw$_$20,T,2,1,2,0.2564941128774716,3,want to,2,3
694,vbr3EA8cJTI$_$0,T,1,14,17,0.34471874244161327,2,to do snacks right,15,18
694,vbr3EA8cJTI$_$0,T,2,1,2,0.14516073381897804,3,you so,2,3
694,vbr3EA8cJTI$_$0,T,3,17,18,0.12186239106729733,1,right .,18,19
695,vbr3EA8cJTI$_$2,T,1,13,18,0.5529108136641152,3,s a very small amount because,15,20
695,vbr3EA8cJTI$_$2,T,2,20,22,0.19159338441654272,1,keep eating them,22,24
695,vbr3EA8cJTI$_$2,T,3,16,16,0.17903516839326172,peak,small,18,18
696,vbr3EA8cJTI$_$7,T,1,2,4,0.29706964944568043,1,even if it,3,5
696,vbr3EA8cJTI$_$7,T,2,16,18,0.2906074962695376,3,go buy some,19,21
697,vbr3EA8cJTI$_$6,T,1,5,10,0.42193831512212604,3,that i really encourage you to,6,11
697,vbr3EA8cJTI$_$6,T,2,7,7,0.107773368052686,peak,really,8,8
697,vbr3EA8cJTI$_$6,T,3,14,15,0.08268760947629564,1,in :,15,16
698,wF8980oGklk$_$24,T,1,8,11,0.29265978220457767,2,use the ipads or,9,13
698,wF8980oGklk$_$24,T,2,1,2,0.1283858194439522,2,children when,2,3
698,wF8980oGklk$_$24,T,3,10,10,0.0892457241470019,peak,ipads,11,12
699,wF8980oGklk$_$25,T,1,4,6,0.44043504474762113,1,what makes teaching,5,7
699,wF8980oGklk$_$25,T,2,7,7,0.11735145277715789,2,so,8,8
700,wF8980oGklk$_$1,T,1,4,5,0.3860858260056284,2,the time,5,6
700,wF8980oGklk$_$1,T,2,1,1,0.18345730005513747,1,gentleman,2,2
701,wF8980oGklk$_$0,T,1,9,12,0.3605217082329088,3,a local firm that,12,15
701,wF8980oGklk$_$0,T,2,11,11,0.11619104226602123,peak,firm,14,14
701,wF8980oGklk$_$0,T,3,0,0,0.08719517962056636,1,before,1,1
702,wF8980oGklk$_$3,T,1,12,16,0.47367204804618696,2,and what the requirements were,13,17
702,wF8980oGklk$_$3,T,2,9,12,0.32513967070177074,3,the ceo worked and,10,13
702,wF8980oGklk$_$3,T,3,12,12,0.11094086921958857,peak,and,13,13
703,wF8980oGklk$_$2,T,1,2,3,0.39186515258285415,3,a little,3,4
703,wF8980oGklk$_$2,T,2,0,0,0.20838347829703163,1,it,1,1
703,wF8980oGklk$_$2,T,3,4,4,0.205871868712037,1,limiting,5,5
704,wF8980oGklk$_$6,T,1,5,9,0.5876128584692767,2,well and had good reports,8,12
704,wF8980oGklk$_$6,T,2,8,8,0.1827262681289385,peak,good,11,11
704,wF8980oGklk$_$6,T,3,18,18,0.06338366673916687,1,d,21,21
705,wF8980oGklk$_$17,T,1,16,20,0.34303120974588114,3,has been a real bonus,17,21
705,wF8980oGklk$_$17,T,2,7,9,0.15321877521487015,1,mac school and,8,10
705,wF8980oGklk$_$17,T,3,18,18,0.09219584951827475,1,a,19,19
706,wosolsrH3sM$_$6,T,1,35,39,0.1421025946854509,2,iraq as they work to,41,45
706,wosolsrH3sM$_$6,T,2,12,15,0.11290163334793037,1,and all those affected,15,18
706,wosolsrH3sM$_$6,T,3,31,33,0.0804984237161008,3,and the government,37,39
707,x-zGBp7axao$_$3,T,1,18,23,0.5302857115319085,3,don ' t think it matters,19,24
707,x-zGBp7axao$_$3,T,2,22,22,0.1576236553567686,peak,it,23,23
707,x-zGBp7axao$_$3,T,3,10,13,0.07443937497452506,2,a big day in,11,14
708,x2lOwQaAn4g$_$4,T,1,5,9,0.31560239543997054,3,jean friendly and guarantee getting,6,10
708,x2lOwQaAn4g$_$4,T,2,9,10,0.13571129805107784,2,getting in,10,11
708,x2lOwQaAn4g$_$4,T,3,14,15,0.1278464569604451,1,even on,15,16
709,xUgAP84vsg4$_$15,T,1,4,9,0.7283285497367618,1,you will make great friends with,5,10
709,xUgAP84vsg4$_$15,T,2,7,7,0.19423804184988724,peak,great,8,8
710,xUgAP84vsg4$_$4,T,1,1,6,0.38428349411965823,3,"are joining the over 25 ,",2,7
710,xUgAP84vsg4$_$4,T,2,0,2,0.23116482175325764,1,you are joining,1,3
710,xUgAP84vsg4$_$4,T,3,4,4,0.05439267616864292,1,over,5,5
711,xUgAP84vsg4$_$8,T,1,2,4,0.5107709023573351,2,many student engagement,3,5
711,xUgAP84vsg4$_$8,T,2,1,2,0.34222537049321655,1,are many,2,3
712,xivYoEUQ5sk$_$5,T,1,1,8,0.4912450087902688,3,of the best things about it is that,2,9
712,xivYoEUQ5sk$_$5,T,2,4,4,0.10036565528855801,peak,things,5,5
712,xivYoEUQ5sk$_$5,T,3,14,15,0.04994732137469155,1,seem like,17,18
713,xivYoEUQ5sk$_$4,T,1,20,24,0.33358287347168303,3,been a fantastic experience so,21,25
713,xivYoEUQ5sk$_$4,T,2,1,4,0.17834661725007034,2,want this program to,2,5
713,xivYoEUQ5sk$_$4,T,3,22,22,0.11685370820215665,1,fantastic,23,23
714,xjsaS-LeZ14$_$20,T,1,10,13,0.4999472699562293,3,would file the card,11,14
714,xjsaS-LeZ14$_$20,T,2,16,17,0.17918841481735198,2,for flowers,17,18
714,xjsaS-LeZ14$_$20,T,3,12,12,0.176451153308857,peak,the,13,13
715,xjsaS-LeZ14$_$14,T,1,8,11,0.4099692520461225,3,business card sheets that,9,12
715,xjsaS-LeZ14$_$14,T,2,15,16,0.16072224271531288,2,available at,16,17
715,xjsaS-LeZ14$_$14,T,3,9,9,0.12674988793315817,1,card,10,10
716,xjsaS-LeZ14$_$6,T,1,17,23,0.2534706566053855,1,places where they ' re currently at,18,24
716,xjsaS-LeZ14$_$6,T,2,32,34,0.06956488978716795,3,going to be,33,35
716,xjsaS-LeZ14$_$6,T,3,9,10,0.053983952936491254,2,cards that,10,11
717,y8HXGm1-Ecw$_$7,T,1,12,17,0.6479465597990866,3,it can be dangerous for your,15,20
717,y8HXGm1-Ecw$_$7,T,2,15,15,0.2220902811218496,peak,dangerous,18,18
717,y8HXGm1-Ecw$_$7,T,3,9,9,0.033501890339614426,1,absorbs,11,12
718,y9FyTEyGy5Y$_$1,T,1,3,5,0.30628283857666494,2,students - -,4,6
718,y9FyTEyGy5Y$_$1,T,2,10,11,0.19498486677144372,3,grows every,11,12
718,y9FyTEyGy5Y$_$1,T,3,6,6,0.0718160115344213,1,foreign,7,7
719,zhE_68GMJIk$_$8,T,1,16,20,0.497911329705117,3,we were only the 14th,17,21
719,zhE_68GMJIk$_$8,T,2,18,18,0.18082661518356036,1,only,19,19
719,zhE_68GMJIk$_$8,T,3,2,4,0.16950175501284298,1,been the 4th,3,5
720,zhE_68GMJIk$_$5,T,1,18,21,0.29589647005605013,3,taxes were lower in,19,22
720,zhE_68GMJIk$_$5,T,2,14,16,0.14835176777946038,2,", and back",15,17
720,zhE_68GMJIk$_$5,T,3,5,8,0.14675461000576617,1,already one of the,6,9
721,zjYEBwXGD8I$_$13,T,1,12,20,0.3457633257317604,3,were mystery shopping frontpoint - making sure that we,13,22
721,zjYEBwXGD8I$_$13,T,2,3,4,0.07082243786843172,2,ve actually,4,5
721,zjYEBwXGD8I$_$13,T,3,31,32,0.0672351040980912,2,tough issues,33,34
722,zjYEBwXGD8I$_$15,T,1,16,18,0.328122010613501,1,or an extra,17,19
722,zjYEBwXGD8I$_$15,T,2,12,13,0.177948707619127,2,sell us,13,14
722,zjYEBwXGD8I$_$15,T,3,0,0,0.026929820770708653,1,it,1,1
723,zjYEBwXGD8I$_$0,T,1,6,8,0.6767560352244636,2,over at a,7,9
723,zjYEBwXGD8I$_$0,T,2,9,9,0.07602049958943605,1,secure,10,10
724,zjYEBwXGD8I$_$2,T,1,4,5,0.3109303070082935,1,our #,6,7
724,zjYEBwXGD8I$_$2,T,2,10,10,0.12274884076295879,1,years,12,12
724,zjYEBwXGD8I$_$2,T,3,9,9,0.09187195685539432,3,9,11,11
725,zjYEBwXGD8I$_$4,T,1,6,10,0.1821190013782566,1,a deep dive and go,7,11
725,zjYEBwXGD8I$_$4,T,2,10,12,0.09859938633120921,2,go into what,11,13
725,zjYEBwXGD8I$_$4,T,3,14,16,0.08894421698115561,3,sets frontpoint apart,15,18
726,zjYEBwXGD8I$_$9,T,1,18,21,0.21361517095439875,2,the sensors and the,19,22
726,zjYEBwXGD8I$_$9,T,2,17,18,0.09315862138994667,1,out the,18,19
726,zjYEBwXGD8I$_$9,T,3,12,13,0.09134511714923352,2,will allow,13,14
727,zk2jTlAtvSU$_$3,T,1,19,25,0.3200927094289551,3,' s office in the state in,20,26
727,zk2jTlAtvSU$_$3,T,2,22,23,0.1091718643030434,1,in the,23,24
727,zk2jTlAtvSU$_$3,T,3,18,19,0.08916221034534388,2,state ',19,20
